CODE_COM;APL_EHPA;APL_RA;APL_SAPA
88392;94881.16;0.0;431.31
88440;104167.56;244.07;148.68
88441;102229.18;244.07;0.0
88444;65091.51;0.0;0.0
88447;132432.99;187.18;0.0
88467;156960.25;521.29;0.0
88481;89832.43;352.4;766.4
89010;136581.3;0.0;930.34
89089;100088.22;0.0;369.18
89144;108476.26;355.0;496.57
89160;98754.51;0.0;455.41
89164;171104.61;0.0;815.88
89194;128125.82;0.0;930.34
89209;103680.26;778.53;218.78
89212;177720.34;0.0;1283.19
89216;120368.38;0.0;470.82
89226;96156.56;0.0;571.2
89230;116499.72;0.0;529.12
89253;129606.96;0.0;757.09
89260;156358.12;133.66;821.68
89270;139678.44;133.66;821.68
89271;136132.34;0.0;291.19
89277;164189.9;0.0;1059.55
89294;75665.45;383.07;318.64
89306;167391.45;0.0;839.04
89315;90632.03;0.0;198.32
89324;97521.0;385.49;1691.89
89325;112276.04;133.66;715.56
89333;142214.64;0.0;933.96
89348;106152.84;249.41;630.24
89370;117741.46;355.0;500.08
89371;116709.39;0.0;890.33
89382;161111.15;0.0;1178.42
89384;132751.36;133.66;1116.91
89402;108511.82;0.0;488.86
89409;97391.85;0.0;199.89
89418;176842.14;0.0;557.88
89428;99144.33;330.45;561.82
89457;107584.84;0.0;1056.51
89472;86152.13;133.66;366.32
89478;166644.81;0.0;783.22
89481;129678.26;0.0;291.19
90005;77187.23;246.94;552.37
90007;112059.79;416.03;1016.36
90019;59758.06;111.68;880.4
90022;100121.7;201.92;905.51
90049;89263.57;414.29;850.12
90054;71482.38;32.84;532.26
90057;54468.89;32.84;552.37
90061;49279.22;32.84;432.45
90065;39216.07;13.43;532.26
90070;77456.82;201.92;1081.02
90083;59993.92;201.92;1060.31
90085;32518.38;13.43;532.26
90094;114624.87;201.92;905.51
90098;104930.1;416.03;836.35
90103;115066.37;605.81;1830.62
91106;50471.96;469.12;391.64
91109;50738.09;396.57;423.47
91115;60695.2;642.72;433.98
91156;59227.95;618.28;314.1
91204;72558.69;630.81;315.89
91244;62904.24;613.62;236.59
91248;55257.61;390.72;481.73
91408;65395.3;585.63;316.5
91414;61547.91;313.7;533.07
91471;78452.25;880.87;790.02
91546;62761.78;502.39;508.89
91578;50873.86;535.06;311.29
91635;70820.19;926.65;750.86
92019;92691.8;1343.36;909.45
92047;77359.38;1145.77;800.4
92060;85502.59;1296.16;867.89
93001;102709.59;1372.74;988.88
93006;92733.35;1310.44;899.75
93049;83841.75;1180.56;871.47
93050;80170.98;1105.13;843.69
93059;89992.09;1328.67;887.5
94003;103970.32;1449.88;1031.06
94015;87955.64;1157.14;896.42
94016;92643.85;1369.23;990.0
94048;56756.27;665.99;338.37
94065;98163.69;1452.91;985.3
94067;101826.86;1438.23;969.57
94069;102304.72;1410.35;997.9
95019;76477.91;1097.57;752.22
95061;61825.06;737.27;408.78
95144;49859.37;558.15;213.64
95151;68328.35;808.4;434.28
95154;49952.09;594.47;363.33
95212;72324.83;1038.04;668.43
95301;35206.87;700.9;528.59
95351;55629.35;644.13;404.7
95690;44190.81;1074.56;552.52
52072;99835.3;718.54;4438.8
52079;126340.04;503.27;667.93
52126;56102.79;0.0;299.88
52205;102815.77;558.23;4064.46
52218;90940.57;160.32;1371.7
52220;70995.17;0.0;892.95
52250;135376.91;160.32;1180.25
52251;94243.42;718.54;4694.36
52285;56282.75;0.0;1585.03
52300;118146.72;628.26;1000.22
52302;94941.55;628.26;938.28
52303;64837.61;0.0;678.77
52335;75151.31;160.32;635.41
52337;114012.7;285.32;1098.41
52358;93589.09;0.0;444.9
52365;121508.03;558.23;5067.06
52371;84819.89;718.54;4941.83
52372;82375.57;244.07;148.68
52397;71191.51;0.0;1135.64
52399;118345.23;816.65;4793.77
52406;57346.25;186.15;678.77
52419;109183.94;976.97;5206.52
52428;78504.28;718.54;4686.27
52431;72599.04;0.0;1192.84
52484;134868.85;285.32;1300.41
52486;46764.48;0.0;892.95
52487;117793.71;383.11;412.74
52541;71993.21;558.23;174.24
53004;83161.05;81.45;605.67
53014;94268.43;81.45;818.69
53022;89975.92;583.12;1284.44
53068;104034.0;668.7;1342.97
53074;97868.65;680.41;1704.18
53076;100638.88;1418.93;519.39
53085;92859.94;280.02;947.59
53094;132720.57;168.69;1122.65
53098;113965.33;0.0;1318.99
53140;158205.03;562.19;1573.39
53151;107429.36;81.45;889.13
53154;131636.03;1260.83;1378.38
53156;137531.99;668.13;1649.46
53211;116536.52;681.41;1283.95
53235;125278.39;773.55;709.91
53238;138040.39;1005.64;882.98
53239;68740.97;791.36;758.04
53257;85196.47;1095.34;800.31
54003;76262.76;0.0;317.65
54010;68461.13;134.17;307.41
54032;85419.95;759.46;866.83
54064;113749.36;709.92;2.66
54068;52611.7;0.0;360.94
54087;56317.12;711.31;683.08
54104;79493.6;1608.73;878.49
54106;39221.79;894.32;227.34
54113;85405.33;938.48;869.16
54131;80523.31;713.94;667.83
54134;50414.12;1164.16;1857.64
54139;74043.6;1399.47;825.71
54146;88343.63;713.79;874.94
54149;79705.47;1285.92;1937.09
54153;80024.74;573.32;696.92
54175;73571.54;807.09;367.64
54195;86746.71;1740.27;853.47
54197;139793.54;1802.14;919.62
54198;75391.93;420.12;775.8
54204;82157.86;0.0;369.45
54210;75514.12;1433.51;550.56
54211;113781.68;1559.55;237.5
54216;89724.92;716.54;457.95
54219;72191.57;1605.19;856.24
54221;108053.04;759.46;810.65
54229;77970.04;1398.06;285.07
54239;66097.73;724.56;593.0
54245;98756.89;907.46;692.59
54250;79999.04;1605.19;856.24
54254;73997.99;1380.82;1645.68
54255;92910.66;1230.8;421.05
54263;102766.58;1005.75;1264.77
54264;84222.48;759.46;858.33
54274;152684.82;1875.2;1050.0
54302;65779.89;476.83;287.0
54312;127098.43;1221.6;1350.42
54313;69206.19;303.02;415.19
54322;58313.78;1164.16;1857.64
54329;114957.95;1426.28;703.72
54334;60903.53;492.51;427.83
54351;63067.62;908.67;594.35
54355;57352.66;329.57;250.66
54383;98942.22;1217.9;441.75
54394;72029.59;1506.86;452.15
54403;70118.12;290.24;269.3
54413;69462.15;357.36;775.8
54415;87436.26;581.38;920.55
54421;64822.22;360.54;0.0
54429;81362.79;759.46;810.65
54434;107801.23;198.08;467.05
54440;71585.37;834.66;655.3
54442;113672.91;653.82;942.11
54452;53095.51;931.2;214.01
54466;61796.83;134.17;730.54
54470;70172.9;985.15;1154.81
54478;94280.39;773.84;1462.87
54495;125228.43;1138.4;711.83
54496;60131.49;0.0;307.41
54511;70201.75;714.25;696.92
54513;125608.5;759.46;810.65
54515;69365.38;653.82;788.74
54520;81516.04;1456.95;518.26
54522;68163.05;0.0;505.8
54524;57747.66;309.96;691.55
54526;147534.08;1127.21;732.35
54546;82011.01;290.24;491.27
54554;83839.36;0.0;369.45
54557;113463.38;1068.11;683.93
54559;87709.69;1528.92;942.43
54563;108966.14;653.82;942.11
54582;41383.22;828.31;653.27
54585;114020.84;969.37;577.62
54590;51269.68;1164.16;1857.64
54593;78221.85;290.24;937.54
54594;59173.24;740.02;696.92
54599;70713.48;604.41;696.92
55007;88415.14;708.96;1917.96
55012;72944.4;273.83;793.6
55017;89202.48;616.47;951.42
55032;53628.65;517.14;2019.11
55035;72797.84;871.58;1821.99
55044;69251.05;243.31;2208.01
55054;95576.88;273.83;1588.24
55060;71924.02;1253.58;2601.03
55061;85947.65;871.58;776.38
55081;81080.88;882.86;2407.6
55089;106128.67;0.0;732.42
55093;77501.51;818.45;1154.81
55102;92994.98;708.96;1469.34
55104;55396.21;0.0;910.66
55105;60574.44;1253.58;2279.16
55120;120411.89;1137.97;2189.4
55129;51441.77;0.0;367.41
55133;58144.42;125.0;972.25
55144;71671.17;628.26;776.38
55145;50309.27;463.04;807.52
55148;96031.05;273.83;919.85
55149;40084.31;463.04;213.91
55150;56129.69;0.0;825.74
55164;65271.61;708.96;1028.45
55170;52557.79;0.0;679.93
55185;58727.3;266.39;951.42
55188;32847.83;463.04;213.91
55194;73799.4;882.86;2407.6
55250;101816.74;346.72;560.94
55291;92525.76;628.26;371.0
55310;81866.64;154.32;170.8
55317;84654.28;1253.58;2901.74
55327;88548.55;273.83;919.85
55333;68979.32;517.14;2679.75
55334;112859.03;408.0;1118.0
55360;43612.33;544.62;1914.09
55424;50606.47;460.58;408.46
55427;65954.68;703.89;2637.11
55444;84804.23;818.45;1897.03
55453;62233.27;0.0;976.54
55464;46761.69;1044.67;618.26
55467;69501.71;273.83;766.55
55476;96985.9;1012.97;2328.17
55493;35362.84;460.58;2056.2
55511;40793.75;0.0;1927.57
55526;91369.0;273.83;929.1
55567;87425.81;1325.43;1270.94
56033;95852.6;516.69;2031.39
56050;106269.11;610.86;1842.96
56061;120427.22;516.69;2334.41
56064;93387.66;395.39;2251.83
56065;130408.56;769.42;1617.89
56070;88924.68;673.61;1617.21
56088;124055.84;0.0;0.0
56109;83592.41;202.38;1645.52
56113;121475.22;168.92;756.61
56114;69652.92;0.0;247.61
56121;126635.33;666.79;1295.13
56134;81536.96;500.07;1563.78
56139;141287.24;570.43;1903.07
56143;132808.93;492.9;2286.98
56191;76425.06;575.24;1313.29
56199;76832.69;375.61;596.34
56227;94075.71;322.99;1690.66
56252;57939.26;787.76;1727.94
56256;84558.16;812.55;1750.05
57004;78442.92;817.35;122.19
57022;77161.73;1114.53;465.48
57028;144504.88;1145.26;1191.21
57032;112831.87;879.69;996.26
57036;47725.64;97.69;209.69
57066;21360.85;0.0;0.0
57067;102442.93;1254.29;1199.73
57071;88382.92;349.38;537.11
57074;76844.31;568.44;593.85
57081;57803.94;777.8;277.22
57083;63126.04;568.44;593.85
57113;80363.47;495.63;261.04
57121;54591.63;311.71;617.97
57124;78344.51;625.28;486.61
58011;137112.83;0.0;510.29
58021;105178.67;0.0;1537.49
58026;71632.37;0.0;521.83
58029;69457.95;0.0;632.07
58030;63883.27;0.0;289.25
58045;90474.88;147.88;398.79
58052;65679.72;0.0;521.83
58055;79087.82;487.92;1141.95
58056;99542.93;568.33;1182.03
58113;55315.79;487.92;1141.95
58169;90857.29;0.0;616.81
58194;152342.1;420.46;1182.24
58225;87551.65;420.46;1261.98
58288;85512.19;0.0;310.13
58292;64549.86;487.92;289.25
59023;103552.52;518.36;1714.68
59314;95604.05;583.27;1600.04
59333;104862.71;453.34;853.68
59340;78791.15;716.1;1638.59
59369;118444.93;777.78;1430.1
59440;98966.5;624.82;1846.66
59499;80265.72;774.9;2022.98
59503;97298.5;194.76;1254.88
59504;115504.72;752.0;2320.53
62237;90508.04;453.41;1208.58
62255;72184.42;629.73;1376.85
62336;60225.39;514.61;182.16
62340;86837.81;825.97;389.65
62398;109023.31;658.1;6.44
62406;74159.74;188.02;1126.14
62432;57351.86;552.42;1293.46
62436;83494.9;654.52;26.37
62440;67078.08;217.65;956.61
62445;104093.04;1056.55;649.47
62457;89970.36;1077.92;424.31
62474;98203.49;877.57;1376.91
62489;80664.39;915.09;537.45
62504;92981.74;911.46;1263.29
62509;79603.49;967.79;544.55
62550;115912.97;981.37;6.44
62557;101472.44;988.53;1576.61
62578;54074.53;111.61;2893.37
62617;102551.81;1047.54;1177.98
62629;55760.58;538.22;1853.21
62641;69841.83;952.47;47.46
62647;109411.71;981.37;32.81
62673;63546.16;217.65;490.93
62747;83407.81;937.58;722.47
62800;44341.8;65.32;3259.11
62806;63153.92;1125.24;1303.25
63022;101373.33;95.55;1272.85
63028;91179.08;542.29;156.52
63031;101966.8;95.55;1008.19
63046;63062.08;95.55;470.77
63047;108602.81;0.0;156.52
63052;121978.08;95.55;1008.19
66067;247914.42;615.1;0.0
66149;62587.6;0.0;730.85
66154;18596.61;0.0;0.0
66199;31060.82;55.35;13.6
66204;50982.55;0.0;685.96
66214;61433.46;156.45;931.97
66216;27143.16;1572.38;552.13
66225;57142.87;295.8;864.45
67004;71831.34;268.79;197.56
67021;78010.0;434.44;190.7
67099;89394.69;0.0;13.3
67108;116167.52;932.13;723.72
67111;76693.11;146.25;1.51
67121;93716.27;362.79;313.99
67124;99725.86;932.13;723.72
67125;117084.51;1033.84;476.9
67133;47740.21;146.25;163.89
67189;95765.87;720.37;313.07
67215;104713.48;919.66;1008.51
67232;62671.4;440.03;132.47
67235;59873.9;295.78;52.27
67253;102022.61;938.11;852.92
67261;55638.56;295.78;52.27
67272;81230.28;268.79;197.56
67300;123578.83;794.35;883.55
67304;100640.09;279.91;339.54
67329;121212.71;1365.21;805.1
67330;62719.16;295.78;52.27
67331;133810.84;813.57;1035.63
67339;63609.53;440.03;184.74
67344;49661.72;295.78;132.47
67347;101875.52;146.25;350.03
67349;52177.79;440.03;156.33
67364;96377.9;894.91;789.08
67368;61293.29;434.44;72.63
67374;113868.38;755.13;730.84
67432;47079.92;295.78;23.86
67493;95902.3;647.74;293.79
67508;84921.22;157.5;625.51
68010;90033.45;1115.19;1142.3
68014;76907.28;1872.75;0.0
68023;135549.57;2161.87;371.88
68067;26725.42;227.03;195.01
68074;29623.56;227.03;195.01
68081;92717.81;1155.96;970.79
68085;98804.6;760.58;1574.44
68095;99889.99;239.09;246.26
68114;76126.33;813.05;1390.67
68128;61913.44;794.26;1112.78
68140;94782.63;1068.27;1193.18
68141;121651.47;1088.72;1028.83
68149;63285.36;888.54;950.49
68153;50825.33;289.12;279.49
68154;150041.29;1088.72;1028.83
68174;86328.56;1053.95;960.53
68180;109477.72;1216.51;1003.02
68192;69784.73;290.43;637.5
68219;90935.76;699.27;1380.63
68225;72800.03;875.2;1027.26
68232;32973.69;174.57;24.77
68233;61636.16;34.78;0.0
68252;167088.83;2301.43;535.79
68256;155216.05;1121.56;1461.29
68258;119008.05;974.95;1016.25
68262;83035.81;363.13;0.0
68272;107879.14;289.12;313.99
68279;97987.46;888.16;1003.02
68280;105747.9;406.37;438.15
68315;53715.98;34.78;23.5
68316;107684.48;233.18;163.83
68330;42589.36;336.76;195.01
68338;134983.82;233.18;245.23
68349;68452.89;888.54;960.53
68359;81804.42;934.18;1004.06
68365;162562.92;598.05;389.36
68373;26862.33;227.03;195.01
68377;87349.24;1155.96;1154.5
68379;96806.25;239.09;246.26
69006;108740.99;933.77;1138.85
69022;53157.24;262.74;417.7
69024;84663.86;933.69;1877.4
69030;50306.42;472.7;336.57
69039;74626.8;743.8;1324.7
69040;135440.35;1469.6;1961.64
69045;88144.56;554.26;1735.23
69052;113298.18;1862.1;2076.35
69069;102757.73;1177.58;1141.19
69070;105334.82;1420.42;1112.97
69095;74293.48;175.12;555.31
69099;63552.2;526.99;583.64
69121;112941.55;1807.81;2626.97
69138;49494.31;272.81;630.1
69141;87878.68;554.29;915.56
69148;83161.05;902.81;931.93
69163;87266.1;973.88;1710.55
69165;82988.68;454.17;956.02
69167;58934.34;201.62;989.87
69181;85117.03;611.5;1072.91
69186;86623.94;525.91;1755.42
69187;55795.77;463.82;435.06
69213;87957.07;665.05;1807.34
69224;62380.7;411.73;921.71
69245;63173.88;847.49;1349.7
69257;62490.56;201.62;960.79
69258;55695.07;140.11;958.72
69264;118500.58;914.29;1645.95
69267;87630.59;583.49;1231.91
69273;104360.93;1241.01;1450.13
69275;102401.77;1222.06;1052.53
69281;83288.87;1089.76;1363.42
69282;94555.64;1150.41;987.43
69293;89973.96;1233.49;974.49
70011;50359.04;555.26;707.65
70013;45778.05;305.45;785.46
70021;85758.55;678.35;1364.52
70030;81455.8;253.72;370.79
70093;84965.55;555.26;476.85
70104;46966.13;93.61;370.79
70169;35181.03;507.67;77.42
70206;110066.04;416.03;1110.04
70207;101472.67;910.01;3804.26
70208;86290.34;847.38;4053.99
70215;79277.41;337.18;757.58
70225;60801.34;0.0;565.81
70226;58563.13;0.0;751.91
70239;58426.62;1578.54;5356.83
70240;107890.47;1047.9;476.85
70247;43498.04;402.95;746.22
70249;76331.89;860.72;366.0
70268;34571.29;77.57;288.48
70271;64627.3;214.1;862.07
70276;67671.51;304.34;793.45
70284;76156.82;860.72;366.0
70298;51266.82;507.67;383.92
70305;47488.5;0.0;160.64
70312;97106.87;416.03;1140.67
70314;47887.81;555.26;639.44
70320;68231.87;491.6;819.64
70324;73044.23;910.01;3748.03
70332;78620.74;961.25;4363.21
70340;68367.19;507.67;730.38
70360;69134.01;305.45;824.63
70362;61863.02;507.67;869.08
70368;77347.2;216.79;439.72
70389;87854.55;35.47;652.96
70390;52858.45;961.25;3516.86
70393;65410.17;866.87;2087.82
70420;83791.07;961.25;3957.11
70428;109848.28;910.01;3844.52
70430;68739.88;507.67;756.19
70432;90356.44;555.26;639.44
70447;66246.9;1578.54;5456.94
70456;50810.18;847.38;4114.74
70464;58257.3;555.26;354.1
70478;89862.97;1302.41;3767.1
70489;41263.14;148.1;422.32
70503;47940.61;831.39;1927.25
70514;84791.97;253.72;370.79
70517;92567.86;805.28;3726.84
70518;55815.8;1088.31;3360.99
70522;70264.44;1088.31;3767.1
70526;77023.6;305.45;905.29
70528;115823.93;35.47;779.06
70530;80710.22;304.34;855.06
70532;88989.72;805.28;3978.77
70540;95270.97;35.47;370.79
70546;104333.79;216.79;779.06
70547;99252.05;416.03;1110.04
70568;39389.62;507.67;383.92
70579;99990.07;371.27;905.51
70580;66263.69;1312.95;3905.58
70581;77611.12;555.26;1105.32
71008;84553.69;1046.07;1449.8
71018;82217.0;585.92;577.42
71023;72823.97;830.9;695.75
71042;81177.4;236.44;1890.29
71043;78321.46;513.48;762.01
71061;104026.26;838.68;648.64
71066;68083.91;852.48;700.92
71085;97911.25;198.91;102.46
71093;59785.01;103.93;513.22
71094;61093.4;617.02;426.63
71098;59487.64;227.04;0.0
71099;104455.87;1266.34;755.16
71124;81108.11;726.63;1032.66
71152;91871.98;533.84;10.87
71173;79766.23;753.0;983.8
71183;79406.51;810.16;792.36
71184;96092.22;612.81;648.51
71185;98599.28;1170.51;1069.48
71209;104079.28;649.5;450.87
71212;107191.54;2452.09;2070.64
71213;81330.2;649.09;569.94
71225;103895.19;916.08;1043.73
71235;97305.19;958.42;644.12
71238;85907.76;792.89;491.83
71258;86473.56;698.0;575.9
71285;67429.6;1184.43;1831.75
71288;111854.01;477.96;2132.27
71295;85376.78;753.0;983.8
71308;79143.65;917.62;1039.29
71323;78974.41;408.92;1965.0
71335;88526.73;808.73;627.37
71380;91093.99;719.88;1825.96
71396;62244.23;103.93;413.84
71397;125528.15;823.45;953.56
71460;71180.52;934.75;718.67
71506;85559.52;975.65;1609.94
71557;101501.75;1181.72;744.09
71559;117335.35;723.8;1510.64
71578;96567.81;240.9;530.19
71588;120493.64;1181.72;553.61
72008;115253.51;884.57;3343.12
72034;122233.79;1000.82;1242.25
72038;107565.31;820.29;857.54
72050;110292.81;1618.87;346.15
72058;132311.7;1346.48;3475.84
72078;109510.04;1082.12;1288.94
72109;98214.77;1059.09;330.22
72116;100020.92;1046.83;785.56
72136;94533.57;1301.16;261.7
72138;97944.81;1199.73;1372.09
72142;110756.21;1082.12;1288.94
72146;115598.24;1515.38;3122.76
01091;71385.34;704.52;0.0
01102;82201.04;788.38;391.55
01109;74861.58;493.43;28.35
01112;89917.54;2095.52;101.67
01124;64691.44;626.18;481.8
01125;55235.24;747.17;229.24
01165;73219.79;372.06;923.88
01241;94383.86;997.24;3411.38
01299;65260.32;439.03;3471.73
01336;81886.95;695.81;3594.42
01338;73813.94;819.05;162.54
01358;80436.86;240.0;231.5
01364;73852.27;552.34;501.99
01378;56317.63;219.12;274.71
01384;63023.39;1593.19;0.0
01387;84039.76;1188.82;3100.71
01396;44790.73;507.35;39.34
01401;58562.36;605.65;1.08
01407;83132.97;0.0;504.91
01416;90985.08;1777.75;99.24
01420;97947.62;785.44;650.52
01427;98690.12;895.19;1498.24
01450;61358.24;458.52;261.88
01452;67222.81;1120.74;231.5
02009;85779.7;337.26;1310.05
02018;82268.76;339.88;771.85
02024;66341.09;0.0;805.26
02040;92425.97;563.14;96.83
02042;124655.39;182.39;299.89
02049;92238.45;176.05;406.03
02052;76010.11;410.6;506.65
02071;83101.81;234.55;411.25
02072;52704.52;0.0;605.31
02074;121998.77;442.59;668.9
02080;123889.61;70.72;1070.1
02081;96157.76;245.45;447.31
02085;126276.31;182.39;989.6
02096;75866.5;160.1;661.05
02117;118633.58;406.65;1888.36
02128;90226.08;0.0;709.54
02146;73421.05;182.39;455.9
02156;86365.27;0.0;654.55
02182;79586.62;160.1;470.24
02187;127690.82;182.39;624.77
02190;101880.34;234.55;647.84
02205;63971.75;0.0;628.72
02223;77997.18;182.39;455.9
02224;75073.06;234.55;603.53
02226;108299.23;234.55;438.32
02252;59161.38;0.0;562.38
02255;67761.39;234.55;518.73
02257;150703.65;337.26;2145.3
02294;111537.04;234.55;987.52
02295;111760.78;403.04;897.58
02299;65439.98;1852.84;1494.84
02336;129664.71;511.98;620.33
02345;137268.38;511.98;1433.45
02348;64493.93;135.49;296.03
02349;48308.86;0.0;605.31
02355;104673.68;266.54;2371.99
02366;101337.66;160.1;624.59
02385;93829.03;160.1;1039.97
02386;100993.58;160.1;384.8
02398;83129.21;339.88;240.57
02425;101069.6;403.04;866.12
02435;87710.43;0.0;1110.32
02444;104276.75;160.1;1008.66
02453;63909.49;0.0;650.94
02460;83535.13;160.1;758.38
02484;101592.38;182.39;837.6
02493;104818.18;0.0;1380.6
02499;60439.38;0.0;493.88
02519;52235.88;0.0;1347.06
02539;111135.9;266.54;2216.67
02543;83102.51;182.39;530.64
02555;110145.79;396.34;197.15
02572;67578.73;1889.19;1321.32
02593;110651.63;234.55;391.25
02633;89609.34;234.55;603.53
02635;69908.33;266.54;1321.17
02639;127447.72;511.98;1543.43
02642;55721.38;0.0;1270.13
02663;82243.24;234.55;240.57
02664;86456.5;182.39;265.03
02675;66688.51;0.0;805.26
02676;60121.71;0.0;715.3
02684;94258.7;403.04;797.07
02691;155989.88;337.26;2870.43
02714;109401.08;234.55;553.21
02726;122123.26;511.98;1412.12
02731;99999.64;160.1;378.42
02734;86390.71;837.36;1153.39
02744;86852.98;182.39;308.26
02751;56359.74;0.0;628.72
02752;84105.29;337.26;985.28
02769;88000.69;160.1;1551.09
02771;74492.87;0.0;612.7
02789;120344.82;0.0;1270.29
02794;61010.24;171.83;719.4
02820;152955.5;511.98;900.99
02834;79954.09;410.6;685.24
07186;105129.59;388.23;22.73
07210;125441.34;997.72;137.4
07219;66230.65;214.01;644.34
07231;206621.06;1192.59;137.4
07243;70016.55;1287.86;778.24
07254;127002.5;997.72;137.4
07326;96518.44;95.55;0.0
07327;228098.01;827.31;86.8
08028;48850.31;266.56;0.0
08040;125724.44;619.34;3437.19
08055;80549.08;346.72;633.57
08073;95241.74;0.0;1246.13
08079;89029.73;619.34;3083.37
08084;65026.12;2456.34;1262.25
08347;46368.91;154.32;1713.66
08351;109094.55;837.77;1891.15
08407;77115.48;234.27;973.63
08420;80014.95;0.0;397.16
08421;64242.9;154.32;1927.57
08433;44276.79;0.0;1440.37
08503;111404.38;1045.38;3437.19
09001;46215.66;134.82;2286.04
09013;81036.84;237.11;2380.71
09015;86656.3;485.11;2600.95
09110;117810.34;0.0;717.65
09117;47614.84;132.39;529.88
09137;73329.03;237.11;2588.05
09324;105118.38;237.11;2588.05
09332;104997.66;237.11;2588.05
09339;70599.45;237.11;2592.48
10008;89711.9;641.53;954.89
10010;47862.98;383.11;693.63
10012;104829.46;641.53;1247.76
10084;87196.11;666.86;925.6
10110;111482.11;666.86;1002.37
10115;126913.69;715.88;1030.2
10130;11775.9;0.0;0.0
10136;81389.82;258.42;844.62
10164;92333.15;216.31;708.23
10171;58047.55;383.11;838.08
10188;92330.25;106.99;669.04
10203;87072.04;258.42;742.91
10205;88070.99;641.53;450.08
10215;100578.02;641.53;954.89
10220;104590.11;216.31;734.83
10222;90771.08;235.97;641.53
10247;104739.08;0.0;614.68
10248;75714.64;715.88;956.51
10253;61073.5;383.11;838.08
10254;93948.15;462.22;541.06
10270;56927.69;756.01;1169.17
10279;66522.78;383.11;838.08
10282;110739.46;715.88;1440.18
10286;99082.38;641.53;1673.11
10289;48143.57;0.0;682.84
10290;76073.81;49.01;804.5
10299;59821.34;0.0;741.76
10317;101678.68;0.0;898.55
10325;133639.08;715.88;1067.04
10334;109477.66;698.57;873.74
10341;106681.42;216.31;782.29
10373;82674.83;715.88;1238.62
10374;73955.18;641.53;927.14
10390;74456.58;258.42;846.87
10394;87669.97;0.0;738.34
10401;109728.7;748.52;1327.06
10408;42626.1;0.0;559.47
10409;66857.49;559.87;1006.61
10416;91288.24;666.86;1298.35
10417;67640.41;49.01;465.55
10443;87418.41;106.99;669.04
11001;78362.43;185.45;1120.55
11003;88638.36;0.0;1320.03
11019;16012.37;1373.29;0.0
11029;36644.54;0.0;55.69
11036;30267.51;1373.29;0.0
11052;94911.53;310.15;985.11
11060;27030.84;0.0;0.0
11066;27906.84;1373.29;0.0
11073;67486.18;0.0;0.0
11075;39640.37;124.69;80.97
11087;62388.38;645.35;492.29
11094;23592.82;0.0;55.69
11109;97943.61;0.0;621.91
11124;39193.27;0.0;761.51
11135;27660.07;1373.29;0.0
11145;20090.99;0.0;0.0
11147;13215.37;1373.29;0.0
11167;74209.56;0.0;514.07
11175;74561.1;1111.11;1156.24
11178;78162.68;983.76;955.64
11179;21760.07;0.0;0.0
11183;55174.48;185.45;719.9
11184;53816.6;0.0;492.29
11195;91532.8;645.35;1165.17
11207;68741.84;0.0;621.91
11209;61820.48;0.0;0.0
11225;57501.84;645.35;522.73
11227;2482.3;0.0;0.0
11252;69795.22;1111.11;994.78
11256;59409.18;0.0;1272.21
11262;103903.03;0.0;1468.13
11281;90210.24;645.35;1134.73
11286;62373.12;185.45;386.43
11318;70698.4;185.45;482.09
11325;102523.63;185.45;923.26
11327;97596.52;185.45;923.26
11334;47777.78;645.35;30.44
11335;21611.44;0.0;0.0
11341;77674.58;0.0;0.0
11344;58671.0;0.0;719.9
11348;61000.91;0.0;492.29
11353;73739.04;0.0;1123.2
11365;51533.15;0.0;30.44
11366;76588.74;0.0;523.71
11378;35466.73;185.45;0.0
11390;41406.39;0.0;548.34
11397;110904.26;185.45;1345.69
11399;82453.11;1235.3;1156.24
11409;21453.21;0.0;3663.53
11411;49319.32;124.69;342.67
11412;25562.21;0.0;3719.22
11420;55765.92;0.0;698.13
11423;47034.91;185.45;698.13
11431;27740.13;0.0;0.0
12006;35715.63;468.32;2270.19
12014;69050.15;0.0;83.08
12026;142252.49;412.0;707.69
12030;145670.43;454.75;1705.88
12031;120029.77;364.17;762.69
12045;74237.35;385.24;474.31
12060;57327.46;0.0;638.21
12065;36224.19;468.32;1089.07
12070;86836.29;794.51;1804.49
12072;96885.75;794.51;1148.27
12074;151423.71;0.0;454.05
12076;60211.06;224.19;1768.21
12078;75323.66;1093.17;0.0
12087;177334.36;412.0;1033.14
12096;204081.25;412.0;1344.5
12105;80567.69;0.0;2328.99
12108;121341.81;454.75;1623.01
12121;155185.66;364.17;1666.42
12130;152499.21;224.19;890.83
12154;133804.68;1093.17;1822.23
12156;122350.18;0.0;475.02
12158;102103.6;230.56;1894.51
12174;177684.97;245.26;1142.0
12176;167947.58;245.26;1003.45
12186;88673.5;442.92;1550.24
12213;98659.37;794.51;2107.77
12216;170009.81;412.0;430.51
12218;92398.2;224.19;1225.17
12219;125538.7;412.0;685.33
12231;129500.91;0.0;1359.91
12249;80952.77;0.0;1604.1
12253;29769.45;468.32;258.81
12258;89762.22;139.98;1597.17
12260;134932.46;0.0;1929.54
12271;140509.14;412.0;534.62
12273;162046.53;0.0;475.02
12274;90807.84;0.0;1914.32
12279;126754.09;0.0;341.55
12281;155589.44;0.0;3409.89
12283;63103.43;713.58;174.18
12293;66400.94;0.0;0.0
12296;29234.6;0.0;258.81
13001;89826.2;287.48;744.44
13005;114650.45;350.02;1414.04
13008;67930.95;445.61;512.97
